genotype,phenotype,fun_dist,fun_count,fitness,entropy
"[['pPhIF_AraC', 'pTet_AraC', 'pPsrA_TraR(W)', 'PsrA_HlyIIR', 'pTra*', 'pTac_BetI', 'PhIF_T10', 'pPhIF_LmrA', 'AraC_BM3R1']]","[[[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[0, 0], [0], [0, 0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[0, 0], [0], [0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [1]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[0], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1, 1], [0], [1, 1], [0]], [[1, 0], [0], [1, 0], [0]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0, 0], [0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1, 1], [1], [1, 1], [1]], [[1, 0], [1], [0, 1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[0, 0], [0], [0, 0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[0, 0], [0], [0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [1]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [0], [1], [0]], [[0], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1, 0], [0, 0], [1, 0], [0, 0]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [0], [0], [0]], [[0, 0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [0], [0], [0]], [[0, 0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [0], [1], [1]], [[0], [0], [0], [0]], [[1], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[1], [0], [0], [0]], [[0], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1, 1], [0, 0], [0, 0], [0, 0]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1, 1], [1], [1], [1]], [[1, 0], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [0], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0, 0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0, 0], [0, 0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0, 0], [0, 0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]]]","[203, 0, 0, 8, 0, 19, 0, 14, 10, 0, 19, 4, 0, 0, 0, 330, 122]",8,8.0,2.044146784243373
