id,parts
103,pTet,pPsrA,tfSp,T10,pPsrA,PsrA
104,pTet,pPsrA,tfSp,T10,pPsrA,tfSp
105,pTet,pPsrA,tfSp,T10,pTac,AraC
106,pTet,pPsrA,tfSp,T10,pTac,PsrA
107,pTet,pPsrA,tfSp,T10,pTac,tfSp
108,pTet,pTac,AraC,pTet,pBAD,AraC
109,pTet,pTac,AraC,pTet,pBAD,PsrA
110,pTet,pTac,AraC,pTet,pBAD,tfSp
111,pTet,pTac,AraC,pTet,pPsrA,AraC
112,pTet,pTac,AraC,pTet,pPsrA,PsrA
113,pTet,pTac,AraC,pTet,pPsrA,tfSp
114,pTet,pTac,AraC,pTet,pTac,AraC
115,pTet,pTac,AraC,pTet,pTac,PsrA
116,pTet,pTac,AraC,pTet,pTac,tfSp
117,pTet,pTac,AraC,T10,pBAD,AraC
118,pTet,pTac,AraC,T10,pBAD,PsrA
119,pTet,pTac,AraC,T10,pBAD,tfSp
120,pTet,pTac,AraC,T10,pPsrA,AraC
121,pTet,pTac,AraC,T10,pPsrA,PsrA
122,pTet,pTac,AraC,T10,pPsrA,tfSp
123,pTet,pTac,AraC,T10,pTac,AraC
124,pTet,pTac,AraC,T10,pTac,PsrA
125,pTet,pTac,AraC,T10,pTac,tfSp
126,pTet,pTac,PsrA,pTet,pBAD,AraC
127,pTet,pTac,PsrA,pTet,pBAD,PsrA
128,pTet,pTac,PsrA,pTet,pBAD,tfSp
129,pTet,pTac,PsrA,pTet,pPsrA,AraC
130,pTet,pTac,PsrA,pTet,pPsrA,PsrA
131,pTet,pTac,PsrA,pTet,pPsrA,tfSp
132,pTet,pTac,PsrA,pTet,pTac,AraC
133,pTet,pTac,PsrA,pTet,pTac,PsrA
134,pTet,pTac,PsrA,pTet,pTac,tfSp
135,pTet,pTac,PsrA,T10,pBAD,AraC
136,pTet,pTac,PsrA,T10,pBAD,PsrA
137,pTet,pTac,PsrA,T10,pBAD,tfSp
138,pTet,pTac,PsrA,T10,pPsrA,AraC
139,pTet,pTac,PsrA,T10,pPsrA,PsrA
140,pTet,pTac,PsrA,T10,pPsrA,tfSp
141,pTet,pTac,PsrA,T10,pTac,AraC
142,pTet,pTac,PsrA,T10,pTac,PsrA
143,pTet,pTac,PsrA,T10,pTac,tfSp
144,pTet,pTac,tfSp,pTet,pBAD,AraC
145,pTet,pTac,tfSp,pTet,pBAD,PsrA
146,pTet,pTac,tfSp,pTet,pBAD,tfSp
147,pTet,pTac,tfSp,pTet,pPsrA,AraC
148,pTet,pTac,tfSp,pTet,pPsrA,PsrA
149,pTet,pTac,tfSp,pTet,pPsrA,tfSp
150,pTet,pTac,tfSp,pTet,pTac,AraC
151,pTet,pTac,tfSp,pTet,pTac,PsrA
152,pTet,pTac,tfSp,pTet,pTac,tfSp
153,pTet,pTac,tfSp,T10,pBAD,AraC
154,pTet,pTac,tfSp,T10,pBAD,PsrA
155,pTet,pTac,tfSp,T10,pBAD,tfSp
156,pTet,pTac,tfSp,T10,pPsrA,AraC
157,pTet,pTac,tfSp,T10,pPsrA,PsrA
158,pTet,pTac,tfSp,T10,pPsrA,tfSp
159,pTet,pTac,tfSp,T10,pTac,AraC
160,pTet,pTac,tfSp,T10,pTac,PsrA
161,pTet,pTac,tfSp,T10,pTac,tfSp
162,T10,pBAD,AraC,pTet,pBAD,AraC
163,T10,pBAD,AraC,pTet,pBAD,PsrA
164,T10,pBAD,AraC,pTet,pBAD,tfSp
165,T10,pBAD,AraC,pTet,pPsrA,AraC
166,T10,pBAD,AraC,pTet,pPsrA,PsrA
167,T10,pBAD,AraC,pTet,pPsrA,tfSp
168,T10,pBAD,AraC,pTet,pTac,AraC
169,T10,pBAD,AraC,pTet,pTac,PsrA
170,T10,pBAD,AraC,pTet,pTac,tfSp
171,T10,pBAD,AraC,T10,pBAD,AraC
172,T10,pBAD,AraC,T10,pBAD,PsrA
173,T10,pBAD,AraC,T10,pBAD,tfSp
174,T10,pBAD,AraC,T10,pPsrA,AraC
175,T10,pBAD,AraC,T10,pPsrA,PsrA
176,T10,pBAD,AraC,T10,pPsrA,tfSp
177,T10,pBAD,AraC,T10,pTac,AraC
178,T10,pBAD,AraC,T10,pTac,PsrA
179,T10,pBAD,AraC,T10,pTac,tfSp
180,T10,pBAD,PsrA,pTet,pBAD,AraC
181,T10,pBAD,PsrA,pTet,pBAD,PsrA
182,T10,pBAD,PsrA,pTet,pBAD,tfSp
183,T10,pBAD,PsrA,pTet,pPsrA,AraC
184,T10,pBAD,PsrA,pTet,pPsrA,PsrA
185,T10,pBAD,PsrA,pTet,pPsrA,tfSp
186,T10,pBAD,PsrA,pTet,pTac,AraC
187,T10,pBAD,PsrA,pTet,pTac,PsrA
188,T10,pBAD,PsrA,pTet,pTac,tfSp
189,T10,pBAD,PsrA,T10,pBAD,AraC
190,T10,pBAD,PsrA,T10,pBAD,PsrA
191,T10,pBAD,PsrA,T10,pBAD,tfSp
192,T10,pBAD,PsrA,T10,pPsrA,AraC
193,T10,pBAD,PsrA,T10,pPsrA,PsrA
194,T10,pBAD,PsrA,T10,pPsrA,tfSp
195,T10,pBAD,PsrA,T10,pTac,AraC
196,T10,pBAD,PsrA,T10,pTac,PsrA
197,T10,pBAD,PsrA,T10,pTac,tfSp
198,T10,pBAD,tfSp,pTet,pBAD,AraC
199,T10,pBAD,tfSp,pTet,pBAD,PsrA
200,T10,pBAD,tfSp,pTet,pBAD,tfSp
201,T10,pBAD,tfSp,pTet,pPsrA,AraC
202,T10,pBAD,tfSp,pTet,pPsrA,PsrA
203,T10,pBAD,tfSp,pTet,pPsrA,tfSp
204,T10,pBAD,tfSp,pTet,pTac,AraC
205,T10,pBAD,tfSp,pTet,pTac,PsrA
206,T10,pBAD,tfSp,pTet,pTac,tfSp
207,T10,pBAD,tfSp,T10,pBAD,AraC
208,T10,pBAD,tfSp,T10,pBAD,PsrA
209,T10,pBAD,tfSp,T10,pBAD,tfSp
210,T10,pBAD,tfSp,T10,pPsrA,AraC
211,T10,pBAD,tfSp,T10,pPsrA,PsrA
212,T10,pBAD,tfSp,T10,pPsrA,tfSp
213,T10,pBAD,tfSp,T10,pTac,AraC
214,T10,pBAD,tfSp,T10,pTac,PsrA
215,T10,pBAD,tfSp,T10,pTac,tfSp
216,T10,pPsrA,AraC,pTet,pBAD,AraC
217,T10,pPsrA,AraC,pTet,pBAD,PsrA
218,T10,pPsrA,AraC,pTet,pBAD,tfSp
219,T10,pPsrA,AraC,pTet,pPsrA,AraC
220,T10,pPsrA,AraC,pTet,pPsrA,PsrA
221,T10,pPsrA,AraC,pTet,pPsrA,tfSp
222,T10,pPsrA,AraC,pTet,pTac,AraC
223,T10,pPsrA,AraC,pTet,pTac,PsrA
224,T10,pPsrA,AraC,pTet,pTac,tfSp
225,T10,pPsrA,AraC,T10,pBAD,AraC
226,T10,pPsrA,AraC,T10,pBAD,PsrA
227,T10,pPsrA,AraC,T10,pBAD,tfSp
228,T10,pPsrA,AraC,T10,pPsrA,AraC
229,T10,pPsrA,AraC,T10,pPsrA,PsrA
230,T10,pPsrA,AraC,T10,pPsrA,tfSp
231,T10,pPsrA,AraC,T10,pTac,AraC
232,T10,pPsrA,AraC,T10,pTac,PsrA
233,T10,pPsrA,AraC,T10,pTac,tfSp
234,T10,pPsrA,PsrA,pTet,pBAD,AraC
235,T10,pPsrA,PsrA,pTet,pBAD,PsrA
236,T10,pPsrA,PsrA,pTet,pBAD,tfSp
237,T10,pPsrA,PsrA,pTet,pPsrA,AraC
238,T10,pPsrA,PsrA,pTet,pPsrA,PsrA
239,T10,pPsrA,PsrA,pTet,pPsrA,tfSp
240,T10,pPsrA,PsrA,pTet,pTac,AraC
241,T10,pPsrA,PsrA,pTet,pTac,PsrA
242,T10,pPsrA,PsrA,pTet,pTac,tfSp
243,T10,pPsrA,PsrA,T10,pBAD,AraC
244,T10,pPsrA,PsrA,T10,pBAD,PsrA
245,T10,pPsrA,PsrA,T10,pBAD,tfSp
246,T10,pPsrA,PsrA,T10,pPsrA,AraC
247,T10,pPsrA,PsrA,T10,pPsrA,PsrA
248,T10,pPsrA,PsrA,T10,pPsrA,tfSp
249,T10,pPsrA,PsrA,T10,pTac,AraC
250,T10,pPsrA,PsrA,T10,pTac,PsrA
251,T10,pPsrA,PsrA,T10,pTac,tfSp
252,T10,pPsrA,tfSp,pTet,pBAD,AraC
253,T10,pPsrA,tfSp,pTet,pBAD,PsrA
254,T10,pPsrA,tfSp,pTet,pBAD,tfSp
255,T10,pPsrA,tfSp,pTet,pPsrA,AraC
256,T10,pPsrA,tfSp,pTet,pPsrA,PsrA
257,T10,pPsrA,tfSp,pTet,pPsrA,tfSp
258,T10,pPsrA,tfSp,pTet,pTac,AraC
259,T10,pPsrA,tfSp,pTet,pTac,PsrA
260,T10,pPsrA,tfSp,pTet,pTac,tfSp
261,T10,pPsrA,tfSp,T10,pBAD,AraC
262,T10,pPsrA,tfSp,T10,pBAD,PsrA
263,T10,pPsrA,tfSp,T10,pBAD,tfSp
264,T10,pPsrA,tfSp,T10,pPsrA,AraC
265,T10,pPsrA,tfSp,T10,pPsrA,PsrA
266,T10,pPsrA,tfSp,T10,pPsrA,tfSp
267,T10,pPsrA,tfSp,T10,pTac,AraC
268,T10,pPsrA,tfSp,T10,pTac,PsrA
269,T10,pPsrA,tfSp,T10,pTac,tfSp
270,T10,pTac,AraC,pTet,pBAD,AraC
271,T10,pTac,AraC,pTet,pBAD,PsrA
272,T10,pTac,AraC,pTet,pBAD,tfSp
273,T10,pTac,AraC,pTet,pPsrA,AraC
274,T10,pTac,AraC,pTet,pPsrA,PsrA
275,T10,pTac,AraC,pTet,pPsrA,tfSp
276,T10,pTac,AraC,pTet,pTac,AraC
277,T10,pTac,AraC,pTet,pTac,PsrA
278,T10,pTac,AraC,pTet,pTac,tfSp
279,T10,pTac,AraC,T10,pBAD,AraC
280,T10,pTac,AraC,T10,pBAD,PsrA
281,T10,pTac,AraC,T10,pBAD,tfSp
282,T10,pTac,AraC,T10,pPsrA,AraC
283,T10,pTac,AraC,T10,pPsrA,PsrA
284,T10,pTac,AraC,T10,pPsrA,tfSp
285,T10,pTac,AraC,T10,pTac,AraC
286,T10,pTac,AraC,T10,pTac,PsrA
287,T10,pTac,AraC,T10,pTac,tfSp
288,T10,pTac,PsrA,pTet,pBAD,AraC
289,T10,pTac,PsrA,pTet,pBAD,PsrA
290,T10,pTac,PsrA,pTet,pBAD,tfSp
291,T10,pTac,PsrA,pTet,pPsrA,AraC
292,T10,pTac,PsrA,pTet,pPsrA,PsrA
293,T10,pTac,PsrA,pTet,pPsrA,tfSp
294,T10,pTac,PsrA,pTet,pTac,AraC
295,T10,pTac,PsrA,pTet,pTac,PsrA
296,T10,pTac,PsrA,pTet,pTac,tfSp
297,T10,pTac,PsrA,T10,pBAD,AraC
298,T10,pTac,PsrA,T10,pBAD,PsrA
299,T10,pTac,PsrA,T10,pBAD,tfSp
300,T10,pTac,PsrA,T10,pPsrA,AraC
301,T10,pTac,PsrA,T10,pPsrA,PsrA
302,T10,pTac,PsrA,T10,pPsrA,tfSp
303,T10,pTac,PsrA,T10,pTac,AraC
304,T10,pTac,PsrA,T10,pTac,PsrA
305,T10,pTac,PsrA,T10,pTac,tfSp
306,T10,pTac,tfSp,pTet,pBAD,AraC
307,T10,pTac,tfSp,pTet,pBAD,PsrA
308,T10,pTac,tfSp,pTet,pBAD,tfSp
309,T10,pTac,tfSp,pTet,pPsrA,AraC
310,T10,pTac,tfSp,pTet,pPsrA,PsrA
311,T10,pTac,tfSp,pTet,pPsrA,tfSp
312,T10,pTac,tfSp,pTet,pTac,AraC
313,T10,pTac,tfSp,pTet,pTac,PsrA
314,T10,pTac,tfSp,pTet,pTac,tfSp
315,T10,pTac,tfSp,T10,pBAD,AraC
316,T10,pTac,tfSp,T10,pBAD,PsrA
317,T10,pTac,tfSp,T10,pBAD,tfSp
318,T10,pTac,tfSp,T10,pPsrA,AraC
319,T10,pTac,tfSp,T10,pPsrA,PsrA
320,T10,pTac,tfSp,T10,pPsrA,tfSp
321,T10,pTac,tfSp,T10,pTac,AraC
322,T10,pTac,tfSp,T10,pTac,PsrA
323,T10,pTac,tfSp,T10,pTac,tfSp
