,part0,part1,part2,part3,part4,part5,-/-,-/+,+/-,+/+,output_phenotype
0,HlyIIR,PsrA,tfSp,HlyIIR,PsrA,tfSp,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
1,HlyIIR,PsrA,tfSp,HlyIIR,PsrA,PhIF,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
2,HlyIIR,PsrA,tfSp,HlyIIR,PsrA,pBetI,"[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[1], [1], [1], [1]]"
3,HlyIIR,PsrA,tfSp,HlyIIR,pBetI,tfSp,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
4,HlyIIR,PsrA,tfSp,HlyIIR,pBetI,PhIF,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
5,HlyIIR,PsrA,tfSp,HlyIIR,pBetI,pBetI,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
6,HlyIIR,PsrA,tfSp,HlyIIR,pPhIF,tfSp,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
7,HlyIIR,PsrA,tfSp,HlyIIR,pPhIF,PhIF,"[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1]]","[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1]]","[[1, 0], [0, 1], [1, 0], [0, 1]]"
8,HlyIIR,PsrA,tfSp,HlyIIR,pPhIF,pBetI,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
9,HlyIIR,PsrA,tfSp,pPhIF,PsrA,tfSp,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
10,HlyIIR,PsrA,tfSp,pPhIF,PsrA,PhIF,"[[0, 0], [0, 0], [0, 0], [1, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1]]","[[0, 0], [0, 0], [0, 0], [1, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1]]","[[1, 0], [0, 1], [1, 0], [0, 1]]"
11,HlyIIR,PsrA,tfSp,pPhIF,PsrA,pBetI,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
12,HlyIIR,PsrA,tfSp,pPhIF,pBetI,tfSp,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
13,HlyIIR,PsrA,tfSp,pPhIF,pBetI,PhIF,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
14,HlyIIR,PsrA,tfSp,pPhIF,pBetI,pBetI,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
15,HlyIIR,PsrA,tfSp,pPhIF,pPhIF,tfSp,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
16,HlyIIR,PsrA,tfSp,pPhIF,pPhIF,PhIF,"[[0, 0], [0, 0], [0, 0], [1, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1]]","[[0, 0], [0, 0], [0, 0], [1, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 1]]","[[1, 0], [0, 1], [1, 0], [0, 1]]"
17,HlyIIR,PsrA,tfSp,pPhIF,pPhIF,pBetI,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
18,HlyIIR,PsrA,tfSp,BetI,PsrA,tfSp,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
19,HlyIIR,PsrA,tfSp,BetI,PsrA,PhIF,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
20,HlyIIR,PsrA,tfSp,BetI,PsrA,pBetI,"[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[1], [1], [1], [1]]"
21,HlyIIR,PsrA,tfSp,BetI,pBetI,tfSp,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
22,HlyIIR,PsrA,tfSp,BetI,pBetI,PhIF,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
23,HlyIIR,PsrA,tfSp,BetI,pBetI,pBetI,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
24,HlyIIR,PsrA,tfSp,BetI,pPhIF,tfSp,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
25,HlyIIR,PsrA,tfSp,BetI,pPhIF,PhIF,"[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1]]","[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1]]","[[1, 0], [0, 1], [1, 0], [0, 1]]"
26,HlyIIR,PsrA,tfSp,BetI,pPhIF,pBetI,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
27,HlyIIR,PsrA,PhIF,HlyIIR,PsrA,tfSp,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
28,HlyIIR,PsrA,PhIF,HlyIIR,PsrA,PhIF,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
29,HlyIIR,PsrA,PhIF,HlyIIR,PsrA,pBetI,"[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[1], [1], [1], [1]]"
30,HlyIIR,PsrA,PhIF,HlyIIR,pBetI,tfSp,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
31,HlyIIR,PsrA,PhIF,HlyIIR,pBetI,PhIF,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
