,part0,part1,part2,part3,part4,part5,-/-,-/+,+/-,+/+,output_phenotype
0,BM3R1,pTra*,HlyIIR,BM3R1,pTra*,HlyIIR,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
1,BM3R1,pTra*,HlyIIR,BM3R1,pTra*,pBetI,"[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[1], [1], [1], [1]]"
2,BM3R1,pTra*,HlyIIR,BM3R1,pTra*,pHlyIIR,"[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[1], [1], [1], [1]]"
3,BM3R1,pTra*,HlyIIR,BM3R1,pHlyIIR,HlyIIR,"[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1]]","[[0, 0], [0, 0], [0, 0], [0, 0], [1, 0], [1, 0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1]]","[[1, 0], [0, 1], [1, 0], [0, 1]]"
4,BM3R1,pTra*,HlyIIR,BM3R1,pHlyIIR,pBetI,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
5,BM3R1,pTra*,HlyIIR,BM3R1,pHlyIIR,pHlyIIR,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
6,BM3R1,pTra*,HlyIIR,BM3R1,pBM3R1,HlyIIR,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
7,BM3R1,pTra*,HlyIIR,BM3R1,pBM3R1,pBetI,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
8,BM3R1,pTra*,HlyIIR,BM3R1,pBM3R1,pHlyIIR,"[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[0], [0], [0], [0], [1], [1]]","[[1], [1], [1], [1]]"
9,BM3R1,pTra*,HlyIIR,pLmrA,pTra*,HlyIIR,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
10,BM3R1,pTra*,HlyIIR,pLmrA,pTra*,pBetI,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
11,BM3R1,pTra*,HlyIIR,pLmrA,pTra*,pHlyIIR,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
12,BM3R1,pTra*,HlyIIR,pLmrA,pHlyIIR,HlyIIR,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
13,BM3R1,pTra*,HlyIIR,pLmrA,pHlyIIR,pBetI,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
14,BM3R1,pTra*,HlyIIR,pLmrA,pHlyIIR,pHlyIIR,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
15,BM3R1,pTra*,HlyIIR,pLmrA,pBM3R1,HlyIIR,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
16,BM3R1,pTra*,HlyIIR,pLmrA,pBM3R1,pBetI,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
17,BM3R1,pTra*,HlyIIR,pLmrA,pBM3R1,pHlyIIR,"[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[0], [0], [0], [1], [1], [1]]","[[1], [1], [1], [1]]"
18,BM3R1,pTra*,HlyIIR,PsrA,pTra*,HlyIIR,"[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0], [0], [0]]","[[0], [0], [0], [0]]"
19,BM3R1,pTra*,HlyIIR,PsrA,pTra*,pBetI,"[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[1], [1], [1], [1]]"
20,BM3R1,pTra*,HlyIIR,PsrA,pTra*,pHlyIIR,"[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[0], [0], [0], [0], [0], [1]]","[[1], [1], [1], [1]]"
