genotype,phenotype,fun_dist,fun_count,fitness
"[['pTac', 'pTet', 'pBM3R1', 'TraR(W)', 'pPhIF', 'pTet', 'PhIF', 'PsrA', 'pTra*']]","[[[0], [0], [1], [1]], [[0], [0], [1], [1]], [[0], [0], [1], [1]], [[1, 0], [0, 1], [0], [0]], [[1], [1], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [0], [0]], [[1], [1], [0], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [0], [0]], [[1], [1], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [1], [1]], [[0], [0], [1], [1]], [[0], [0], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [1], [1]], [[0], [0], [1], [1]], [[0], [0], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1], [1]], [[1, 0], [0, 1], [1, 1], [1, 1]], [[1, 0], [0, 1], [1, 1], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1, 0], [1], [1], [1]], [[1, 0], [1, 1], [1, 1], [1, 1]], [[1, 0], [1, 1], [1, 1], [1, 1]], [[1, 0], [1], [0, 1], [1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1, 0], [1], [0, 1], [1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1], [1], [1], [1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1], [1], [1], [1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 0], [0, 1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [0], [0], [0]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [0], [0], [0]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0], [1, 0], [0]], [[1], [0], [1], [0]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1, 0], [0], [1, 0], [0]], [[1], [0], [1], [0]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0], [1, 0], [0]], [[1], [0], [1], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1], [1]], [[1, 0], [0, 1], [1, 1], [1, 1]], [[1, 0], [0, 1], [1, 1], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1, 0], [1], [1], [1]], [[1, 0], [1, 1], [1, 1], [1, 1]], [[1, 0], [1, 1], [1, 1], [1, 1]], [[1, 0], [1], [0, 1], [1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1, 0], [1], [0, 1], [1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1], [1], [1], [1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1], [1], [1], [1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 0], [0, 1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0], [1, 0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1, 0], [0], [1, 0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0], [1, 0], [0]], [[1], [0], [1], [0]], [[1], [0], [1], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[0], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[0], [1], [0], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1], [1]], [[1, 0], [0, 1], [1, 1], [1, 1]], [[1, 0], [0, 1], [1, 1], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1, 0], [1], [1], [1]], [[1, 0], [1, 1], [1, 1], [1, 1]], [[1, 0], [1, 1], [1, 1], [1, 1]], [[1, 0], [1], [0, 1], [1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1, 0], [1], [0, 1], [1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1, 0], [1, 1], [1, 0], [1, 1]], [[1], [1], [1], [1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[0, 1, 0], [1, 0, 0], [0, 0, 1], [0, 1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[0, 1], [1, 0], [0, 1], [1, 0]], [[1], [1], [1], [1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 1], [1, 1], [1, 1], [1, 1]], [[1, 0], [0, 1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [1], [0, 1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[0], [0], [0], [0]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1, 0], [0, 1], [1, 0], [0, 1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]], [[1], [1], [1], [1]]]","[15, 0, 0, 9, 0, 30, 0, 105, 6, 0, 9, 0, 3, 0, 0, 393, 159]",8,8.191320016074995
